capacidade,arquivo
Payments,11-security/regenera-security-pki/docs/DEPENDENCIES.md
Payments,11-security/regenera-security-pki/docs/RUNBOOK.md
Payments,11-security/regenera-security-pki/docs/DATA-FLOW.md
Payments,11-security/regenera-security-pki/docs/ROLLBACK.md
Payments,11-security/regenera-security-pki/docs/ADR/0001-boundary.md
Payments,11-security/regenera-security-red-team/docker-compose.local.yml
Payments,11-security/regenera-security-red-team/Dockerfile
Payments,11-security/regenera-security-red-team/docs/ARCHITECTURE.md
Payments,11-security/regenera-security-red-team/docs/THREAT-MODEL.md
Payments,11-security/regenera-security-red-team/docs/SLO.md
Payments,11-security/regenera-security-red-team/docs/DEPENDENCIES.md
Payments,11-security/regenera-security-red-team/docs/RUNBOOK.md
Payments,11-security/regenera-security-red-team/docs/DATA-FLOW.md
Payments,11-security/regenera-security-red-team/docs/ROLLBACK.md
Payments,11-security/regenera-security-red-team/docs/ADR/0001-boundary.md
Payments,11-security/regenera-security-threat-intelligence/docker-compose.local.yml
Payments,11-security/regenera-security-threat-intelligence/Dockerfile
Payments,11-security/regenera-security-threat-intelligence/docs/ARCHITECTURE.md
Payments,11-security/regenera-security-threat-intelligence/docs/THREAT-MODEL.md
Payments,11-security/regenera-security-threat-intelligence/docs/SLO.md
Payments,11-security/regenera-security-threat-intelligence/docs/DEPENDENCIES.md
Payments,11-security/regenera-security-threat-intelligence/docs/RUNBOOK.md
Payments,11-security/regenera-security-threat-intelligence/docs/DATA-FLOW.md
Payments,11-security/regenera-security-threat-intelligence/docs/ROLLBACK.md
Payments,11-security/regenera-security-threat-intelligence/docs/ADR/0001-boundary.md
Payments,11-security/regenera-security-vulnerability-management/docker-compose.local.yml
Payments,11-security/regenera-security-vulnerability-management/Dockerfile
Payments,11-security/regenera-security-vulnerability-management/docs/ARCHITECTURE.md
Payments,11-security/regenera-security-vulnerability-management/docs/THREAT-MODEL.md
Payments,11-security/regenera-security-vulnerability-management/docs/SLO.md
Payments,11-security/regenera-security-vulnerability-management/docs/DEPENDENCIES.md
Payments,11-security/regenera-security-vulnerability-management/docs/RUNBOOK.md
Payments,11-security/regenera-security-vulnerability-management/docs/DATA-FLOW.md
Payments,11-security/regenera-security-vulnerability-management/docs/ROLLBACK.md
Payments,11-security/regenera-security-vulnerability-management/docs/ADR/0001-boundary.md
Payments,11-security/regenera-security-pam/docker-compose.local.yml
Payments,11-security/regenera-security-pam/Dockerfile
Payments,11-security/regenera-security-pam/docs/ARCHITECTURE.md
Payments,11-security/regenera-security-pam/docs/THREAT-MODEL.md
Payments,11-security/regenera-security-pam/docs/SLO.md
Payments,11-security/regenera-security-pam/docs/DEPENDENCIES.md
Payments,11-security/regenera-security-pam/docs/RUNBOOK.md
Payments,11-security/regenera-security-pam/docs/DATA-FLOW.md
Payments,11-security/regenera-security-pam/docs/ROLLBACK.md
Payments,11-security/regenera-security-pam/docs/ADR/0001-boundary.md
Pix,02-contracts/regenera-contracts-asyncapi/pix-events.yaml
Pix,02-contracts/regenera-contracts-openapi/pix/v1.yaml
Pix,03-channels/regenera-channel-android/feature-pix/build.gradle.kts
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/data/PixApi.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/ConfirmPixPayment.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/CreatePixPayment.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/PixRepository.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/ValidatePixKey.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/GetPixReceipt.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixPaymentScreen.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixViewModel.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixHomeScreen.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixReceiptScreen.kt
Pix,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixConfirmationScreen.kt
Pix,03-channels/regenera-channel-web-banking/tests/e2e/pix.spec.ts
Pix,03-channels/regenera-channel-web-banking/mobile/src/features/transfer-flow/PixScreen.tsx
Pix,03-channels/regenera-channel-web-banking/reference-prototypes/corporate-we-bank/components/Banking/PixArea.tsx
Pix,03-channels/regenera-channel-web-banking/reference-prototypes/corporate-we-bank/components/Modules/Pix.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/payment/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/qr-code/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/receipt/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/keys/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/banking/pix/page.tsx
Pix,03-channels/regenera-channel-web-banking/src/app/api/bff/pix/route.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/pix.machine.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/pix.schema.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/pix.api.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/usePixPayment.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/pix.types.ts
Pix,03-channels/regenera-channel-web-banking/src/features/pix/ui/PixPage.tsx
Pix,03-channels/regenera-channel-web-banking/src/features/pix/ui/PixKeyForm.tsx
Pix,03-channels/regenera-channel-web-banking/src/features/pix/ui/PixReceiptModal.tsx
Pix,03-channels/regenera-channel-web-banking/src/shared/api/model/pixTransferRequest.ts
Pix,03-channels/regenera-channel-web-banking/src/components/payments/PixKeyInput.tsx
Pix,03-channels/regenera-channel-web-banking/src/__tests__/Pix.test.tsx
Pix,03-channels/regenera-channel-web-banking/src/reused-enterprise/features/pix/ui/PixPage.tsx
Pix,03-channels/regenera-channel-web-banking/src/reused-enterprise/features/pix/ui/PixKeyForm.tsx
Pix,03-channels/regenera-channel-web-banking/src/reused-enterprise/features/pix/ui/PixReceiptModal.tsx
Pix,03-channels/regenera-channel-ios/FeaturePix/Package.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Data/PixAPI.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Data/PixRepository.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Domain/ConfirmPixPayment.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Domain/CreatePixPayment.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Domain/GetPixReceipt.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Domain/ValidatePixKey.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Presentation/PixHomeView.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Presentation/PixPaymentView.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Presentation/PixViewModel.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Presentation/PixConfirmationView.swift
Pix,03-channels/regenera-channel-ios/FeaturePix/Sources/FeaturePix/Presentation/PixReceiptView.swift
Pix,03-channels/regenera-channel-ios/Sources/UI/PixView.swift
Pix,03-channels/regenera-channel-windows-operations/src/Regenera.Operations.Desktop/Views/Pix/PixIncidentPage.xaml
Pix,03-channels/regenera-channel-windows-operations/src/Regenera.Operations.Desktop/Views/Pix/PixOperationsPage.xaml
Pix,04-bffs/regenera-bff-web/src/main/kotlin/com/regenera/bff/api/PixController.kt
Pix,04-bffs/regenera-bff-web/src/main/kotlin/com/regenera/bff/application/CreateWebPixPaymentUseCase.kt
Pix,04-bffs/regenera-api-partners/src/main/kotlin/com/regenera/bff/api/PartnerPixController.kt
Pix,04-bffs/regenera-api-partners/src/main/kotlin/com/regenera/bff/application/CreatePartnerPixPaymentUseCase.kt
Pix,04-bffs/regenera-bff-mobile/src/main/kotlin/com/regenera/bff/api/MobilePixController.kt
Pix,05-core-banking/regenera-core-pix/.DS_Store
Pix,05-core-banking/regenera-core-pix/LICENSE
Pix,05-core-banking/regenera-core-pix/CHANGELOG.md
Pix,05-core-banking/regenera-core-pix/docker-compose.local.yml
Pix,05-core-banking/regenera-core-pix/Dockerfile
Pix,05-core-banking/regenera-core-pix/Makefile
Pix,05-core-banking/regenera-core-pix/CODEOWNERS
Pix,05-core-banking/regenera-core-pix/.tool-versions
Pix,05-core-banking/regenera-core-pix/service.yaml
Pix,05-core-banking/regenera-core-pix/.editorconfig
Pix,05-core-banking/regenera-core-pix/README.md
Pix,05-core-banking/regenera-core-pix/.gitignore
Pix,05-core-banking/regenera-core-pix/build.gradle.kts
Pix,05-core-banking/regenera-core-pix/CONTRIBUTING.md
Pix,05-core-banking/regenera-core-pix/.gitattributes
Pix,05-core-banking/regenera-core-pix/settings.gradle.kts
Pix,05-core-banking/regenera-core-pix/.env.example
Pix,05-core-banking/regenera-core-pix/OWNERS.yaml
Pix,05-core-banking/regenera-core-pix/SECURITY.md
Pix,05-core-banking/regenera-core-pix/catalog-info.yaml
Pix,05-core-banking/regenera-core-pix/deploy/terraform/.gitkeep
Pix,05-core-banking/regenera-core-pix/deploy/kubernetes/.gitkeep
Pix,05-core-banking/regenera-core-pix/deploy/helm/.gitkeep
Pix,05-core-banking/regenera-core-pix/tests/unit/.gitkeep
Pix,05-core-banking/regenera-core-pix/tests/contract/.gitkeep
Pix,05-core-banking/regenera-core-pix/tests/contract/pix-500-ledger.json
Pix,05-core-banking/regenera-core-pix/tests/security/.gitkeep
Pix,05-core-banking/regenera-core-pix/tests/integration/.gitkeep
Pix,05-core-banking/regenera-core-pix/tests/performance/.gitkeep
Pix,05-core-banking/regenera-core-pix/docs/ARCHITECTURE.md
Pix,05-core-banking/regenera-core-pix/docs/THREAT-MODEL.md
Pix,05-core-banking/regenera-core-pix/docs/SLO.md
Pix,05-core-banking/regenera-core-pix/docs/DEPENDENCIES.md
Pix,05-core-banking/regenera-core-pix/docs/RUNBOOK.md
Pix,05-core-banking/regenera-core-pix/docs/DATA-FLOW.md
Pix,05-core-banking/regenera-core-pix/docs/ROLLBACK.md
Pix,05-core-banking/regenera-core-pix/docs/ADR/0001-boundary.md
Pix,05-core-banking/regenera-core-pix/scripts/validate.sh
Pix,05-core-banking/regenera-core-pix/scripts/build.sh
Pix,05-core-banking/regenera-core-pix/scripts/bootstrap.sh
Pix,05-core-banking/regenera-core-pix/scripts/release.sh
Pix,05-core-banking/regenera-core-pix/scripts/test.sh
Pix,05-core-banking/regenera-core-pix/src/main/resources/logback.xml
Pix,05-core-banking/regenera-core-pix/src/main/resources/application.yml
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/Application.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/ReconcilePixPaymentCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/RegisterPixKeyCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/DeletePixKeyCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/ConfirmPixPaymentCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/RefundPixPaymentCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/application/command/CreatePixPaymentCommand.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/clients/PixParticipantClient.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/clients/DictClient.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/clients/SpiClient.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/PixKeyValue.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/TxId.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/EndToEndId.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/PixStatus.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/PixPaymentId.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/valueobject/PixKeyType.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/aggregate/PixPayment.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/aggregate/PixRefund.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/aggregate/PixKey.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/event/PixPaymentSent.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/event/PixPaymentSettled.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/event/PixPaymentReconciled.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/event/PixPaymentRejected.kt
Pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/event/PixPaymentCreated.kt
Pix,05-core-banking/regenera-core-pix/src/domain/model/PixPayment.kt
Pix,06-risk-control/regenera-control-reconciliation/connectors/spi/.gitkeep
Pix,06-risk-control/regenera-control-reconciliation/connectors/dict/.gitkeep
Pix,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/application/command/FileSuspiciousActivityReportCommand.kt
Pix,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/aggregate/SuspiciousActivityReport.kt
Pix,07-integrations/regenera-integration-dict/LICENSE
Pix,07-integrations/regenera-integration-dict/CHANGELOG.md
Pix,07-integrations/regenera-integration-dict/docker-compose.local.yml
Pix,07-integrations/regenera-integration-dict/Dockerfile
Pix,07-integrations/regenera-integration-dict/Makefile
Pix,07-integrations/regenera-integration-dict/CODEOWNERS
Pix,07-integrations/regenera-integration-dict/.tool-versions
Pix,07-integrations/regenera-integration-dict/service.yaml
Pix,07-integrations/regenera-integration-dict/.editorconfig
Pix,07-integrations/regenera-integration-dict/README.md
Pix,07-integrations/regenera-integration-dict/.gitignore
Pix,07-integrations/regenera-integration-dict/CONTRIBUTING.md
Pix,07-integrations/regenera-integration-dict/.gitattributes
Pix,07-integrations/regenera-integration-dict/.env.example
Pix,07-integrations/regenera-integration-dict/OWNERS.yaml
Pix,07-integrations/regenera-integration-dict/SECURITY.md
Pix,07-integrations/regenera-integration-dict/catalog-info.yaml
Pix,07-integrations/regenera-integration-dict/reconciliation/.gitkeep
Pix,07-integrations/regenera-integration-dict/test-vectors/.gitkeep
Pix,07-integrations/regenera-integration-dict/deploy/terraform/.gitkeep
Pix,07-integrations/regenera-integration-dict/deploy/kubernetes/.gitkeep
Pix,07-integrations/regenera-integration-dict/deploy/helm/.gitkeep
Pix,07-integrations/regenera-integration-dict/tests/unit/.gitkeep
Pix,07-integrations/regenera-integration-dict/tests/contract/.gitkeep
Pix,07-integrations/regenera-integration-dict/tests/security/.gitkeep
Pix,07-integrations/regenera-integration-dict/tests/integration/.gitkeep
Pix,07-integrations/regenera-integration-dict/tests/performance/.gitkeep
Pix,07-integrations/regenera-integration-dict/docs/ARCHITECTURE.md
Pix,07-integrations/regenera-integration-dict/docs/THREAT-MODEL.md
Pix,07-integrations/regenera-integration-dict/docs/SLO.md
Pix,07-integrations/regenera-integration-dict/docs/DEPENDENCIES.md
Pix,07-integrations/regenera-integration-dict/docs/RUNBOOK.md
Pix,07-integrations/regenera-integration-dict/docs/DATA-FLOW.md
Pix,07-integrations/regenera-integration-dict/docs/ROLLBACK.md
Pix,07-integrations/regenera-integration-dict/docs/ADR/0001-boundary.md
Pix,07-integrations/regenera-integration-dict/schemas/.gitkeep
Pix,07-integrations/regenera-integration-dict/homologation/.gitkeep
Pix,07-integrations/regenera-integration-dict/simulator/.gitkeep
Pix,07-integrations/regenera-integration-dict/scripts/validate.sh
Pix,07-integrations/regenera-integration-dict/scripts/build.sh
Pix,07-integrations/regenera-integration-dict/scripts/bootstrap.sh
Pix,07-integrations/regenera-integration-dict/scripts/release.sh
Pix,07-integrations/regenera-integration-dict/scripts/test.sh
Pix,07-integrations/regenera-integration-dict/src/mapping/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/transport/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/retry/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/retry/UnknownPolicy.md
Pix,07-integrations/regenera-integration-dict/src/security/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/certificates/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/telemetry/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/application/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/domain/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/validation/.gitkeep
Pix,07-integrations/regenera-integration-dict/src/contingency/.gitkeep
Pix,07-integrations/regenera-integration-spi/LICENSE
Pix,07-integrations/regenera-integration-spi/CHANGELOG.md
Pix,07-integrations/regenera-integration-spi/docker-compose.local.yml
Pix,07-integrations/regenera-integration-spi/Dockerfile
Pix,07-integrations/regenera-integration-spi/Makefile
Pix,07-integrations/regenera-integration-spi/CODEOWNERS
Pix,07-integrations/regenera-integration-spi/.tool-versions
Pix,07-integrations/regenera-integration-spi/service.yaml
Pix,07-integrations/regenera-integration-spi/.editorconfig
Pix,07-integrations/regenera-integration-spi/README.md
Pix,07-integrations/regenera-integration-spi/.gitignore
Pix,07-integrations/regenera-integration-spi/CONTRIBUTING.md
Pix,07-integrations/regenera-integration-spi/.gitattributes
Pix,07-integrations/regenera-integration-spi/.env.example
Pix,07-integrations/regenera-integration-spi/OWNERS.yaml
Pix,07-integrations/regenera-integration-spi/SECURITY.md
Pix,07-integrations/regenera-integration-spi/catalog-info.yaml
Pix,07-integrations/regenera-integration-spi/reconciliation/.gitkeep
Pix,07-integrations/regenera-integration-spi/test-vectors/.gitkeep
Pix,07-integrations/regenera-integration-spi/deploy/terraform/.gitkeep
Pix,07-integrations/regenera-integration-spi/deploy/kubernetes/.gitkeep
Pix,07-integrations/regenera-integration-spi/deploy/helm/.gitkeep
Pix,07-integrations/regenera-integration-spi/tests/unit/.gitkeep
Pix,07-integrations/regenera-integration-spi/tests/contract/.gitkeep
Pix,07-integrations/regenera-integration-spi/tests/security/.gitkeep
Pix,07-integrations/regenera-integration-spi/tests/integration/.gitkeep
Pix,07-integrations/regenera-integration-spi/tests/performance/.gitkeep
Pix,07-integrations/regenera-integration-spi/docs/ARCHITECTURE.md
Pix,07-integrations/regenera-integration-spi/docs/THREAT-MODEL.md
Pix,07-integrations/regenera-integration-spi/docs/SLO.md
Pix,07-integrations/regenera-integration-spi/docs/DEPENDENCIES.md
Pix,07-integrations/regenera-integration-spi/docs/RUNBOOK.md
Pix,07-integrations/regenera-integration-spi/docs/DATA-FLOW.md
Pix,07-integrations/regenera-integration-spi/docs/ROLLBACK.md
Pix,07-integrations/regenera-integration-spi/docs/ADR/0001-boundary.md
Pix,07-integrations/regenera-integration-spi/schemas/.gitkeep
Pix,07-integrations/regenera-integration-spi/homologation/.gitkeep
Pix,07-integrations/regenera-integration-spi/simulator/.gitkeep
Pix,07-integrations/regenera-integration-spi/scripts/validate.sh
Pix,07-integrations/regenera-integration-spi/scripts/build.sh
Pix,07-integrations/regenera-integration-spi/scripts/bootstrap.sh
Pix,07-integrations/regenera-integration-spi/scripts/release.sh
Pix,07-integrations/regenera-integration-spi/scripts/test.sh
Pix,07-integrations/regenera-integration-spi/src/mapping/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/transport/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/retry/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/retry/UnknownPolicy.md
Pix,07-integrations/regenera-integration-spi/src/security/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/certificates/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/telemetry/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/application/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/domain/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/validation/.gitkeep
Pix,07-integrations/regenera-integration-spi/src/contingency/.gitkeep
Pix,08-iso20022/regenera-iso20022-adapters/spi/.gitkeep
Pix,08-iso20022/regenera-iso20022-adapters/dict/.gitkeep
Audit Trail,02-contracts/regenera-contracts-asyncapi/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-asyncapi/audit-events.yaml
Audit Trail,02-contracts/regenera-contracts-asyncapi/catalog-info.yaml
Audit Trail,02-contracts/regenera-contracts-json-schema/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-json-schema/catalog-info.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/remediation-actions.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/LICENSE
Audit Trail,02-contracts/regenera-contracts-error-catalog/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docker-compose.local.yml
Audit Trail,02-contracts/regenera-contracts-error-catalog/Dockerfile
Audit Trail,02-contracts/regenera-contracts-error-catalog/Makefile
Audit Trail,02-contracts/regenera-contracts-error-catalog/CODEOWNERS
Audit Trail,02-contracts/regenera-contracts-error-catalog/.tool-versions
Audit Trail,02-contracts/regenera-contracts-error-catalog/service.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/.editorconfig
Audit Trail,02-contracts/regenera-contracts-error-catalog/README.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/error-catalog.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/.gitignore
Audit Trail,02-contracts/regenera-contracts-error-catalog/CONTRIBUTING.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/.gitattributes
Audit Trail,02-contracts/regenera-contracts-error-catalog/customer-messages.pt-BR.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/.env.example
Audit Trail,02-contracts/regenera-contracts-error-catalog/OWNERS.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/SECURITY.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/partner-messages.en-US.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/catalog-info.yaml
Audit Trail,02-contracts/regenera-contracts-error-catalog/deploy/terraform/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/deploy/kubernetes/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/deploy/helm/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/tests/unit/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/tests/contract/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/tests/security/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/tests/integration/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/tests/performance/.gitkeep
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/ARCHITECTURE.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/THREAT-MODEL.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/SLO.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/DEPENDENCIES.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/RUNBOOK.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/DATA-FLOW.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/ROLLBACK.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/docs/ADR/0001-boundary.md
Audit Trail,02-contracts/regenera-contracts-error-catalog/scripts/validate.sh
Audit Trail,02-contracts/regenera-contracts-error-catalog/scripts/build.sh
Audit Trail,02-contracts/regenera-contracts-error-catalog/scripts/bootstrap.sh
Audit Trail,02-contracts/regenera-contracts-error-catalog/scripts/release.sh
Audit Trail,02-contracts/regenera-contracts-error-catalog/scripts/test.sh
Audit Trail,02-contracts/regenera-contracts-error-catalog/reference/errors.json
Audit Trail,02-contracts/regenera-contracts-sdk/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-sdk/catalog-info.yaml
Audit Trail,02-contracts/regenera-contracts-events/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-events/catalog-info.yaml
Audit Trail,02-contracts/regenera-contracts-openapi/CHANGELOG.md
Audit Trail,02-contracts/regenera-contracts-openapi/catalog-info.yaml
Audit Trail,03-channels/regenera-channel-android/CHANGELOG.md
Audit Trail,03-channels/regenera-channel-android/catalog-info.yaml
Audit Trail,03-channels/regenera-channel-android/docs/SOURCE-AUDIT.md
Audit Trail,03-channels/regenera-channel-android/core-observability/src/main/java/bank/regenera/observability/AuditLog.kt
Audit Trail,03-channels/regenera-channel-android/core-observability/src/main/kotlin/com/regenera/observability/AuditEvent.kt
Audit Trail,03-channels/regenera-channel-android/core-observability/src/main/kotlin/com/regenera/observability/Logger.kt
Audit Trail,03-channels/regenera-channel-android/core-design/src/main/kotlin/com/regenera/design/components/RegeneraDialog.kt
Audit Trail,03-channels/regenera-channel-android/feature-auth/src/test/kotlin/com/regenera/auth/LoginViewModelTest.kt
Audit Trail,03-channels/regenera-channel-android/feature-auth/src/main/kotlin/com/regenera/auth/domain/LogoutUser.kt
Audit Trail,03-channels/regenera-channel-android/feature-auth/src/main/kotlin/com/regenera/auth/presentation/LoginViewModel.kt
Audit Trail,03-channels/regenera-channel-android/feature-auth/src/main/kotlin/com/regenera/auth/presentation/LoginUiState.kt
Audit Trail,03-channels/regenera-channel-android/feature-auth/src/main/kotlin/com/regenera/auth/presentation/LoginScreen.kt
Audit Trail,03-channels/regenera-channel-partner-portal/CHANGELOG.md
Audit Trail,03-channels/regenera-channel-partner-portal/catalog-info.yaml
Audit Trail,03-channels/regenera-channel-partner-portal/src/app/api-catalog/page.tsx
Audit Trail,03-channels/regenera-channel-partner-portal/src/components/ErrorCatalog.tsx
Audit Trail,03-channels/regenera-channel-web-banking/CHANGELOG.md
Audit Trail,03-channels/regenera-channel-web-banking/run_audit.js
Audit Trail,03-channels/regenera-channel-web-banking/audit_results.json
Audit Trail,03-channels/regenera-channel-web-banking/catalog-info.yaml
Audit Trail,03-channels/regenera-channel-web-banking/tests/e2e/login.spec.ts
Audit Trail,03-channels/regenera-channel-web-banking/docs/SOURCE-AUDIT.md
Audit Trail,03-channels/regenera-channel-web-banking/reference-prototypes/corporate-we-bank/ai-logic.js
Audit Trail,03-channels/regenera-channel-web-banking/reference-prototypes/corporate-we-bank/apply-audit.cjs
Audit Trail,03-channels/regenera-channel-web-banking/reference-prototypes/corporate-we-bank/components/Auth/LoginScreen.tsx
Audit Trail,03-channels/regenera-channel-web-banking/src/app/(public)/login/page.tsx
Audit Trail,03-channels/regenera-channel-web-banking/src/app/api/session/logout/route.ts
Audit Trail,03-channels/regenera-channel-web-banking/src/app/api/session/login/route.ts
Audit Trail,03-channels/regenera-channel-web-banking/src/app/login/page.tsx
Audit Trail,03-channels/regenera-channel-web-banking/src/features/auth/ui/LoginPage.tsx
